country,year,Control_of_Corruption,External_Debt_to_GNI,GDP_Growth,Government_Effectiveness,Rule_of_Law,Voice_and_Accountability,Treatment_Group,Criteria_1,Criteria_2
GTM,2002,-0.660021722316742,22.4939459874726,3.83928708556792,-0.563064634799957,-0.990891993045807,-0.358615815639496,0,0,0
GTM,2003,-0.737127959728241,24.2612615996527,2.56037766801896,-0.570908546447754,-1.1009407043457,-0.483628332614899,0,0,0
GTM,2004,-0.619750618934631,34.9388574093025,3.13791683609193,-0.805464208126068,-1.06209850311279,-0.324404269456863,0,0,0
GTM,2005,-0.684203922748566,36.1483173640737,3.27602692588886,-0.796116292476654,-1.04830694198608,-0.359379410743713,0,0,0
GTM,2006,-0.837902724742889,37.6624981999588,5.35139778711536,-0.691974639892578,-1.09776103496552,-0.168789565563202,0,0,0
GTM,2007,-0.769333958625793,38.7414172351806,6.33771869016203,-0.663869917392731,-1.12104868888855,-0.1712756305933,0,0,0
GTM,2008,-0.666637182235718,36.5016659161851,3.29352400028485,-0.647270858287811,-1.12228560447693,-0.201825633645058,0,0,0
GTM,2009,-0.533482134342194,40.7299655235998,0.476898106596394,-0.709745109081268,-1.01313829421997,-0.250002413988113,0,0,0
GTM,2010,-0.540784418582916,37.9464715886203,2.88417542800377,-0.720754623413086,-0.944123864173889,-0.30328357219696,0,0,0
GTM,2011,-0.537248194217682,35.7260886495098,4.16390688293349,-0.724510610103607,-1.03141474723816,-0.311964631080627,0,0,0
GTM,2012,-0.678762555122375,31.6397645810293,2.97470856847661,-0.787666738033295,-1.08391964435577,-0.356138646602631,0,0,0
GTM,2013,-0.63929146528244,33.7787365045357,3.69481919881751,-0.727540254592896,-1.09425866603851,-0.366608381271362,0,0,0
GTM,2014,-0.756552994251251,34.6353383082272,4.44397758285268,-0.762856304645538,-0.956323862075806,-0.337663441896439,0,0,0
GTM,2015,-0.781392335891724,33.5722085003889,4.09217081621244,-0.769879937171936,-0.95410692691803,-0.346461206674576,0,0,0
GTM,2016,-0.791301846504211,32.6944914105862,2.67780255532826,-0.654102444648743,-1.03206479549408,-0.290387779474258,0,0,0
GTM,2017,-0.787501215934753,33.1632411607797,3.07985149125689,-0.692473888397217,-1.07728862762451,-0.279698878526688,0,0,0
GTM,2018,-0.821764290332794,33.7967825028649,3.40687339997949,-0.717763662338257,-1.0757360458374,-0.353723645210266,0,0,0
GTM,2019,-0.915584146976471,32.4627128838456,4.0178979343828,-0.726514339447021,-1.10042715072632,-0.33345302939415,0,0,0
GTM,2020,-1.13409781455994,31.9166412544299,-1.78555194467604,-0.713372230529785,-1.10039258003235,-0.378492921590805,0,0,0
GTM,2021,-1.19265234470367,31.1983984108318,8.03326771516488,-0.782863199710846,-1.11025655269623,-0.46514230966568,0,0,0
GTM,2022,-1.21014869213104,26.9877556395906,4.20015588892568,-0.907798588275909,-1.12746357917786,-0.522613763809204,0,0,0
GTM,2023,-1.12161290645599,24.7308092371431,3.52679214166824,-0.897167265415192,-1.07527709007263,-0.53369927406311,0,0,0
GUY,2000,-0.42087984085083,205.544801270259,-1.36380390261873,-0.0521482117474079,-0.423614680767059,0.464220553636551,0,0,0
GUY,2001,,200.891119826978,2.2795216592191,,,,0,0,0
GUY,2002,-0.261595070362091,207.135131207836,1.13262696199476,-0.179417580366135,-0.517882883548737,0.542352378368378,0,0,0
GUY,2003,-0.357633143663406,207.699949182831,-0.632225388266377,-0.0229330193251371,-0.575900852680206,0.42819881439209,0,0,0
GUY,2004,-0.400268286466599,181.021935104094,1.56335211034042,-0.0404722616076469,-0.619943141937256,0.0669328719377518,0,0,0
GUY,2005,-0.558261573314667,154.001837675739,-1.95095759501714,-0.500283241271973,-0.663847804069519,-0.228859812021255,0,0,0
GUY,2006,-0.583094894886017,50.3356533585831,5.12960934773,-0.292215287685394,-0.564467251300812,0.0918237343430519,0,0,0
GUY,2007,-0.592017114162445,31.2030522063779,7.19123624057457,-0.0135454647243023,-0.4570552110672,0.100955948233604,0,0,0
GUY,2008,-0.556314647197723,32.9024604124027,1.75522349592019,-0.177931427955627,-0.580651640892029,0.112154990434647,0,0,0
GUY,2009,-0.539242208003998,45.3485394212989,3.61150847218585,-0.181886002421379,-0.555844962596893,0.0926980152726173,0,0,0
GUY,2010,-0.562469244003296,40.8741608589245,4.13844160137342,-0.122200235724449,-0.477120876312256,0.0661983788013458,0,0,0
GUY,2011,-0.619942247867584,54.4987527907138,5.19625156051602,-0.0821348130702972,-0.510029077529907,0.0294742900878191,0,0,0
GUY,2012,-0.761781573295593,48.3038503799303,5.27633062046809,-0.100731432437897,-0.518265724182129,-0.00228818249888718,0,0,0
GUY,2013,-0.651954174041748,54.8583037353958,3.65338433338232,-0.102227434515953,-0.524507462978363,0.0212019812315702,0,0,0
GUY,2014,-0.741052150726318,56.3732688021319,1.68649445019584,-0.221426650881767,-0.614713907241821,0.156047061085701,0,0,0
GUY,2015,-0.657630562782288,38.0276869151784,0.687404590619494,-0.330193787813187,-0.541080117225647,0.183893635869026,0,0,0
GUY,2016,-0.348007827997208,37.0514927250839,3.80745626378814,-0.283567517995834,-0.31342539191246,0.253121465444565,0,0,0
GUY,2017,-0.531101524829865,33.9104028775367,3.73449154571284,-0.281807273626328,-0.299223601818085,0.277443736791611,0,0,0
GUY,2018,-0.250006973743439,34.2741140704379,4.44091288475967,-0.25484773516655,-0.38360184431076,0.223182663321495,0,0,0
GUY,2019,-0.142694622278214,30.0642592519639,5.35284003535665,-0.395576238632202,-0.445168942213058,0.253580123186111,0,0,0
GUY,2020,-0.173186764121056,28.0820396776135,43.479651716849,-0.446742802858353,-0.43357652425766,0.212521523237228,0,0,0
GUY,2021,-0.187317982316017,29.3429453722411,20.0600280629427,-0.261401027441025,-0.416621565818787,0.239529952406883,0,0,0
GUY,2022,-0.295522034168243,23.2243582426596,63.3345871591983,-0.266314893960953,-0.313437700271606,0.193488836288452,0,0,0
GUY,2023,-0.383745014667511,28.3313235631576,33.8026170921817,-0.294486999511719,-0.342232912778854,0.148810401558876,0,0,0
HND,2000,-0.969870448112488,80.6554845497644,7.29128815869618,-0.579896092414856,-0.998041212558746,-0.0986045747995377,0,0,0
HND,2001,,69.7921382903021,2.72319327321379,,,,0,0,0
HND,2002,-1.01955211162567,72.6403855854571,3.75433786119939,-0.685433745384216,-0.879591941833496,-0.162654772400856,0,0,0
HND,2003,-0.974429309368134,71.9368337307953,4.54703805165397,-0.761468172073364,-0.936451733112335,-0.177857652306557,0,0,0
HND,2004,-0.946081817150116,73.7515862582538,6.23230296069102,-0.716462850570679,-0.850290715694427,-0.340818166732788,0,0,0
HND,2005,-0.819756150245667,55.5937285451712,6.05059922215973,-0.680190563201904,-0.771100759506226,-0.345806866884232,0,0,0
HND,2006,-0.833331823348999,38.3984535094167,6.56724355177587,-0.660407066345215,-0.98868316411972,-0.139432832598686,0,0,0
HND,2007,-0.791543304920197,25.1702772715619,6.18832716678008,-0.553879499435425,-0.928942918777466,-0.192796736955643,0,0,0
HND,2008,-0.915665328502655,26.102311013799,4.23160011009342,-0.622831583023071,-0.971363067626953,-0.294657081365585,0,0,0
HND,2009,-0.908242762088776,26.8273490839398,-2.43162787988011,-0.674577832221985,-0.895501971244812,-0.532957136631012,0,0,0
HND,2010,-0.889169752597809,26.524712211213,3.73114034433009,-0.636895477771759,-0.875314056873322,-0.503610491752625,0,0,0
HND,2011,-0.833935797214508,26.3554567663789,3.83569066207505,-0.520890951156616,-0.905360877513885,-0.468656331300735,0,0,0
HND,2012,-0.955132007598877,29.4906361899387,4.12868774866939,-0.691542148590088,-1.1464250087738,-0.469777703285217,0,0,0
HND,2013,-0.945059180259705,39.9591411254451,2.79155975746801,-0.724005818367004,-1.17302989959717,-0.474992007017136,0,0,0
HND,2014,-0.787561237812042,40.5914778097745,3.0580805621437,-0.812356412410736,-0.943307340145111,-0.409250140190125,0,0,0
HND,2015,-0.589746415615082,39.0515285428205,3.84007997093951,-0.859404504299164,-0.942611634731293,-0.421847492456436,0,0,0
HND,2016,-0.679402530193329,37.7338916975663,3.89297219726413,-0.763441383838654,-1.1369264125824,-0.438270062208176,0,0,0
HND,2017,-0.738785088062286,40.2844747508143,4.84291391050387,-0.530908048152924,-1.06041383743286,-0.44031897187233,0,0,0
HND,2018,-0.656895399093628,41.3878084257868,3.84499476966735,-0.618258476257324,-1.05719459056854,-0.52352774143219,0,0,0
HND,2019,-0.875853598117828,42.6100408689077,2.55963434592314,-0.619122743606567,-1.0414981842041,-0.572002947330475,0,0,0
HND,2020,-0.988051235675812,51.0458945962595,-8.96508223267296,-0.645809412002563,-1.01033341884613,-0.618947327136993,0,0,0
HND,2021,-1.09147262573242,48.5334269951285,12.5652843771279,-0.819059908390045,-1.08797383308411,-0.589453816413879,0,0,0
HND,2022,-1.00228834152222,43.6390925365056,4.14356194013767,-0.86729633808136,-1.0175416469574,-0.49105179309845,0,0,0
HND,2023,-1.11195814609528,40.2241362773786,3.58260362632656,-0.795222759246826,-1.09500813484192,-0.45370152592659,0,0,0
HTI,2000,-1.20162928104401,17.6855796918752,0.870059259424892,-1.24061620235443,-1.45503640174866,-0.733862698078156,1,1,0
HTI,2001,,20.3328469505744,-0.342747883252144,,,,1,1,0
HTI,2002,-1.5061753988266,20.6825170706271,1.05182013450109,-1.35697281360626,-1.7139093875885,-1.18077600002289,1,1,0
HTI,2003,-1.58485579490662,26.9869355430351,3.48077973188326,-1.48065805435181,-1.73716354370117,-1.20058274269104,1,1,0
HTI,2004,-1.46017730236053,21.1436983353969,-1.3178567596495,-1.71339082717896,-1.72932910919189,-1.33551788330078,1,1,0
HTI,2005,-1.39128422737122,19.0694716852349,3.07217337664731,-1.33601558208466,-1.66308867931366,-1.2315981388092,1,1,0
HTI,2006,-1.32642245292664,18.5337620854523,1.76875060288195,-1.29662132263184,-1.41297435760498,-0.712554454803467,1,1,0
HTI,2007,-1.29074168205261,17.3504277360518,4.70652994008303,-1.31829845905304,-1.34994995594025,-0.612985610961914,1,1,0
HTI,2008,-1.21558952331543,18.8196279788393,2.6580323082747,-1.30567097663879,-1.285773396492,-0.587012767791748,1,1,0
HTI,2009,-1.09506952762604,12.4758463013499,5.89037894844316,-1.50691092014313,-1.33430373668671,-0.657142221927643,1,1,0
HTI,2010,-1.1893208026886,8.07186920103204,-5.65151153448299,-1.64757931232452,-1.38317584991455,-0.711512327194214,1,1,0
HTI,2011,-1.23770332336426,5.94675189404452,5.09821354410036,-1.69178152084351,-1.418013215065,-0.749023735523224,1,1,0
HTI,2012,-1.24063181877136,8.4531040702714,0.502424403581585,-1.65928363800049,-1.33210027217865,-0.762743711471558,1,1,0
HTI,2013,-1.1355242729187,10.5088531175246,4.32478411472874,-1.59057712554932,-1.30056750774384,-0.749476432800293,1,1,0
HTI,2014,-1.2396377325058,12.845045489852,2.88877250863379,-2.08582854270935,-1.18032288551331,-0.791136741638184,1,1,0
HTI,2015,-1.25860095024109,14.0772427729492,1.40000000859727,-2.10139346122742,-1.1951984167099,-0.798771023750305,1,1,0
HTI,2016,-1.35420799255371,15.3558950160717,1.81246807847532,-2.17236351966858,-1.01214683055878,-0.75957202911377,1,1,0
HTI,2017,-1.25824880599976,14.3204495342015,2.51027134544685,-2.12821841239929,-1.09179079532623,-0.73726624250412,1,1,0
HTI,2018,-1.28570652008057,13.4907215033131,1.66781095484656,-1.96603763103485,-1.06081771850586,-0.75240421295166,1,1,0
HTI,2019,-1.34718632698059,14.6969250518366,-1.72309699839232,-2.06711339950562,-0.973829090595245,-0.746525049209595,1,1,0
HTI,2020,-1.34668850898743,15.9480264261794,-3.30550546965893,-2.11331915855408,-1.03054046630859,-0.841260612010956,1,1,0
HTI,2021,-1.44170784950256,12.4646030573023,-1.79823988931486,-2.22115731239319,-1.26286470890045,-0.952774167060852,1,1,0
HTI,2022,-1.45918750762939,12.6331454741753,-1.68198396897978,-2.22816133499146,-1.37795209884644,-1.19272232055664,1,1,0
HTI,2023,-1.44387412071228,13.2842677759812,-1.86388420254838,-2.22533392906189,-1.3636075258255,-1.17997741699219,1,1,0
IDN,2000,-0.908694446086884,93.4911161187874,4.9200677470169,-0.366054028272629,-0.696610867977142,-0.270175904035568,0,0,0
IDN,2001,,85.8981488426231,3.64346644721492,,,,0,0,0
IDN,2002,-1.13730299472809,67.6712950758861,4.49947539085764,-0.550523042678833,-0.910264730453491,-0.271903306245804,0,0,0
IDN,2003,-0.979823589324951,59.5235915692802,4.78036912167654,-0.596454501152039,-0.859100699424744,-0.29938605427742,0,0,0
IDN,2004,-0.976611793041229,56.3318184494941,5.03087394501685,-0.490505009889603,-0.732880175113678,-0.255447417497635,0,0,0
IDN,2005,-0.906051814556122,52.2624366052956,5.69257130383384,-0.502644717693329,-0.797872185707092,-0.121925517916679,0,0,0
IDN,2006,-0.86427628993988,38.9556674021265,5.50095178520348,-0.348611891269684,-0.694450855255127,-0.0842525288462639,0,0,0
IDN,2007,-0.630509197711945,35.6690596510526,6.34502222667214,-0.307463616132736,-0.698989927768707,-0.0198048055171967,0,0,0
IDN,2008,-0.639086067676544,32.0905086784049,6.01370360009123,-0.262719124555588,-0.673782587051392,-0.0112615153193474,0,0,0
IDN,2009,-0.889640629291534,34.45488447984,4.62887118256153,-0.330059111118317,-0.611935317516327,-0.000997999450191855,0,0,0
IDN,2010,-0.803534507751465,26.9770756426665,6.22385418062366,-0.266941010951996,-0.656044900417328,-0.0377484634518623,0,0,0
IDN,2011,-0.755870699882507,25.2959557505886,6.16978420771008,-0.321591943502426,-0.59964394569397,-0.00853101350367069,0,0,0
IDN,2012,-0.689105808734894,28.3221912775552,6.03005065305615,-0.330479681491852,-0.583569049835205,0.0676126480102539,0,0,0
IDN,2013,-0.660291790962219,29.7818700830084,5.5572636889101,-0.244262352585793,-0.533516585826874,0.0360430479049683,0,0,0
IDN,2014,-0.598005831241608,33.9818341540012,5.006668425755,-0.0666907653212547,-0.31091845035553,0.153843909502029,0,0,0
IDN,2015,-0.519084393978119,36.9878652501701,4.87632230022123,-0.325818121433258,-0.424549460411072,0.184877097606659,0,0,0
IDN,2016,-0.463151514530182,35.3699048724974,5.03306918280177,-0.0507822521030903,-0.33899450302124,0.16793267428875,0,0,0
IDN,2017,-0.305278927087784,35.9645370943495,5.06978590134916,-0.0197342690080404,-0.351397454738617,0.131470382213593,0,0,0
IDN,2018,-0.299604296684265,37.5639689141002,5.17429153955024,0.141379877924919,-0.314401388168335,0.162210986018181,0,0,0
IDN,2019,-0.473498523235321,37.0829978157105,5.01928768046282,0.138700008392334,-0.347653895616531,0.131386235356331,0,0,0
IDN,2020,-0.454962939023972,40.4923812941838,-2.06551182934165,0.31706503033638,-0.365602731704712,0.0993008315563202,0,0,0
IDN,2021,-0.449847877025604,36.2010822746781,3.70288562827751,0.346443444490433,-0.253444284200668,0.149332702159882,0,0,0
IDN,2022,-0.435335576534271,30.8716850731512,5.30741934775764,0.436147511005402,-0.1881303191185,0.14396958053112,0,0,0
IDN,2023,-0.48687219619751,30.3963359427217,5.04810577067288,0.58032637834549,-0.153604462742805,0.138982817530632,0,0,0
IND,2000,-0.403301805257797,21.8228803066691,3.84099115659129,-0.187351524829865,0.348079591989517,0.35206338763237,0,0,0
IND,2001,,20.6760979408451,4.82396626555771,,,,0,0,0
IND,2002,-0.555382490158081,20.6731997171964,3.80397532112175,-0.189068421721458,-0.0173958707600832,0.426245898008347,0,0,0
IND,2003,-0.456320524215698,19.7091758741244,7.8603814759073,-0.143909424543381,0.120161645114422,0.454564899206161,0,0,0
IND,2004,-0.448476195335388,17.5588240572864,7.92293661199932,-0.179698884487152,0.0533560588955879,0.39996737241745,0,0,0
IND,2005,-0.363160848617554,14.8800140528443,7.92343062148318,-0.0987746343016624,0.13313016295433,0.413685649633408,0,0,0
IND,2006,-0.274562805891037,17.0996791242773,8.06073257166651,-0.0953764915466309,0.178989619016647,0.437193721532822,0,0,0
IND,2007,-0.397690296173096,16.8414102457773,7.6608150670107,0.136991709470749,0.0968981608748436,0.453963935375214,0,0,0
IND,2008,-0.33909797668457,19.0572058938661,3.08669805921981,-0.00973291415721178,0.0958504602313042,0.462193101644516,0,0,0
IND,2009,-0.452406287193298,19.2155611185983,7.86188883286074,-0.00329578877426684,0.0179808251559734,0.460749089717865,0,0,0
IND,2010,-0.463754564523697,17.520327243228,8.49758470221235,0.0316559858620167,-0.0358108207583427,0.443312972784042,0,0,0
IND,2011,-0.540835857391357,18.5055609944676,5.24131619937695,0.0225540697574615,-0.0862971395254135,0.435818582773209,0,0,0
IND,2012,-0.513968110084534,21.7351878662519,5.45638755166587,-0.15608711540699,-0.0628807470202446,0.399454206228256,0,0,0
IND,2013,-0.517280995845795,23.3008757774803,6.38610640094825,-0.157355144619942,-0.0458925999701023,0.432717055082321,0,0,0
IND,2014,-0.457605749368668,22.7049198417658,7.41022760508854,-0.222846582531929,-0.0691893845796585,0.413222134113312,0,0,0
IND,2015,-0.406574189662933,23.0297689509967,7.99625378571471,0.0800815001130104,-0.0707211047410965,0.427862852811813,0,0,0
IND,2016,-0.337335646152496,20.0812235448632,8.25630550179086,0.0613894164562225,-0.0561538562178612,0.441010862588882,0,0,0
IND,2017,-0.291900008916855,19.5049373712632,6.79538341897911,0.0410966314375401,-0.0297500882297754,0.386967867612839,0,0,0
IND,2018,-0.229758977890015,19.4905310721105,6.45385134497769,0.262917786836624,-0.00142208894249052,0.360422104597092,0,0,0
IND,2019,-0.30260244011879,19.9766366353145,3.87143694070356,0.130771830677986,-0.0672271549701691,0.268077671527863,0,0,0
IND,2020,-0.293598413467407,21.4094740100862,-5.77772470686801,0.374532461166382,-0.0584247447550297,0.127332791686058,0,0,0
IND,2021,-0.317147105932236,19.5524130311129,9.68959249192875,0.249238416552544,-0.108451806008816,0.0905434712767601,0,0,0
IND,2022,-0.322223275899887,18.6103165564092,6.9870393257555,0.369541674852371,0.113943412899971,0.0458774901926517,0,0,0
IND,2023,-0.366014748811722,18.398392023483,8.1529363109041,0.47511014342308,0.188364565372467,0.0944044888019562,0,0,0
IRN,2000,-0.40113028883934,8.01538330547552,5.84552747587396,-0.492341905832291,-0.519492506980896,-0.932390332221985,0,0,0
IRN,2001,,6.51131335549761,2.39217271180297,,,,0,0,0
IRN,2002,-0.218060061335564,6.92658410154237,8.07882927923774,-0.616700828075409,-0.821777701377869,-1.07524108886719,0,0,0
IRN,2003,-0.311086535453796,9.35332174710251,8.6392983956527,-0.565392553806305,-0.680515766143799,-1.25318002700806,0,0,0
IRN,2004,-0.359162539243698,11.1765009657575,4.33666598322418,-0.501296877861023,-0.673581480979919,-1.23303318023682,0,0,0
IRN,2005,-0.477626025676727,9.5267245502464,3.18980408131023,-0.662730693817139,-0.865804314613342,-1.28215098381042,0,0,0
IRN,2006,-0.484105497598648,7.71290041746767,4.99979526935969,-0.555354535579681,-0.994356155395508,-1.50055873394012,0,0,0
IRN,2007,-0.556039273738861,5.94087508699143,8.15577351843464,-0.648909568786621,-1.02745187282562,-1.55446839332581,0,0,0
IRN,2008,-0.755060851573944,3.93382531374227,0.250856552511053,-0.682821750640869,-0.97846394777298,-1.56973898410797,0,0,0
IRN,2009,-0.767309308052063,4.49584531159985,1.00738546285622,-0.577192842960358,-1.05367839336395,-1.58175098896027,0,0,0
IRN,2010,-0.948633968830109,4.05805118001816,5.79793829590261,-0.49773833155632,-1.02666425704956,-1.60616195201874,0,0,0
IRN,2011,-0.880579233169556,2.74169060239135,2.64571792008958,-0.452714681625366,-0.967787086963654,-1.5831161737442,0,0,0
